sensor_index,last_modified,date_created,last_seen,location_type,rssi,uptime,latency,latitude,longitude,altitude
35799,1564107424,1564087788,1708525372,0,-67,36679,250,38.661858,-90.392136,647
35885,1699654059,1564182301,1708525466,0,-84,3043,390,32.61607,-97.7978,849
36029,1688145733,1564594357,1708525372,0,-62,15901,1104,43.684334,-79.35734,400
36031,1569248758,1564594357,1708525371,0,-88,1340,329,39.33143,-82.09531,640
36119,1576076317,1564607255,1708525443,0,-65,5651,324,48.10069,-79.719086,951
36395,1575584301,1564675398,1708525450,0,-53,10395,240,41.863518,-88.088005,771
36451,1572127395,1564681203,1708525419,0,-76,21341,385,35.085938,-83.72754,2052
36695,1565285984,1565101767,1708525412,0,-69,20004,750,43.68769,-79.44088,511
36709,1575644919,1565205085,1708460661,0,-92,69,1750,25.645615,-100.3372,2055
36713,1615418507,1565205160,1708525427,0,-62,1296,321,40.427834,-80.07795,972
36721,1575646035,1565207333,1708525390,0,-71,48823,472,25.575867,-100.257454,2036
36885,1575651918,1565279965,1708525434,0,-60,29066,458,44.385212,-91.033325,946
36899,1567974765,1565280026,1708525443,0,-78,31884,456,39.7003,-84.06257,891
36901,1568476717,1565283072,1708525446,1,-43,20855,239,41.88437,-87.61652,603
37159,1588685153,1565363434,1708525393,0,-90,39631,278,41.235817,-96.06707,1116
37181,1578086557,1565363511,1708525439,0,-69,18490,199,33.852818,-84.356445,959
37247,1599939046,1565367822,1708525456,0,-77,12478,439,47.729034,-90.61309,1561
37635,1568555874,1566321674,1708525471,0,-78,4216,352,40.248245,-86.90901,734
37659,1570054982,1566321772,1708525425,0,-59,36787,220,41.619827,-87.245316,624
37667,1568819734,1566321858,1708525479,0,-71,24514,274,40.438263,-86.96299,691
37691,1577576090,1566322679,1708525167,0,-91,8,364,26.14295,-81.77518,11
37741,1575734700,1566326450,1708525405,0,-65,1224,284,43.630775,-84.18947,677
37747,1573225607,1566326582,1708525454,0,-65,2590,323,25.665537,-100.410095,2071
38147,1566605578,1566603258,1708525384,0,-70,69106,245,42.26601,-83.731026,849
38327,1660065798,1567008680,1708525387,0,-53,56301,375,40.46053,-79.88861,1124
38385,1572636328,1567015550,1708525381,0,-84,2956,288,40.176266,-88.39245,718
38441,1571701776,1567018094,1708525463,0,-68,2718,329,31.791632,-81.20225,7
38475,1580844770,1567022588,1708525382,0,-82,8573,3203,25.6712,-100.43187,2117
38507,1675779101,1567022758,1708525475,0,-61,48163,298,40.101322,-82.78642,1083
38537,1647974097,1567089676,1708525390,0,-72,15250,2247,25.65955,-100.42211,2207
38663,1579721385,1567100629,1708525488,0,-58,30466,292,25.678823,-100.319695,1778
38713,1579989092,1567104691,1708525436,0,-82,33585,327,43.30177,-91.788994,909
38871,1577296255,1568144961,1708525422,0,-74,15036,1111,35.803257,-80.88912,887
38989,1681923417,1568310238,1708525456,1,-70,28616,7229,27.959799,-82.79667,25
39123,1683256336,1568651924,1708525394,0,-68,24340,249,30.460455,-97.991196,886
39153,1584741553,1568745072,1708525472,0,-49,47,274,30.076332,-91.932144,29
39173,1569164841,1568749393,1708525410,0,-72,25751,293,41.76776,-87.73013,616
39285,1631031602,1569267755,1708525396,0,-53,39801,552,25.675858,-100.46506,2278
39355,1631030239,1569340764,1708079569,0,-86,10866,1075,25.664892,-100.413,2102
39361,1581974896,1569347201,1708524717,0,-83,190,399,25.657679,-100.436844,2283
39471,1581975127,1569514308,1708524895,0,-76,12,359,25.741053,-100.4099,2272
39497,1631038972,1569514439,1708525395,0,-54,2868,278,25.585035,-100.001495,1092
39571,1618277226,1569521628,1708525403,0,-76,477,637,32.42492,-93.70468,162
39587,1570551505,1569582423,1708525461,0,-81,63594,323,39.327812,-82.10035,703
39617,1569857419,1569857028,1708525437,0,-63,53981,260,35.09155,-94.64485,877
39869,1572209210,1570563424,1708525369,1,-74,41030,311,40.17603,-88.392105,723
40051,1572035599,1571159364,1708525369,0,-71,48450,364,39.460773,-84.306076,769
40131,1575912447,1571257530,1708525406,0,-65,38684,339,33.946316,-81.45885,647
40423,1573845000,1571865193,1708525390,0,-66,58431,286,39.79737,-86.1559,707
40451,1572445214,1571936659,1708525436,0,-40,18106,280,42.634483,-83.48537,945
41261,1575486728,1573586569,1708525472,1,-55,54815,436,48.101173,-79.718956,951
41425,1607880474,1573765235,1708525426,0,-60,10571,308,30.674364,-81.46243,18
41561,1639505346,1573854779,1708525371,0,-56,15852,248,44.9073,-93.60277,949
41739,1590589413,1574124090,1708525483,0,-58,10475,287,40.337513,-79.83398,1056
41903,1676920677,1574276360,1708525350,0,-69,47302,368,33.951565,-84.42143,1013
41993,1617216779,1574355513,1708525401,0,-62,59275,280,43.078312,-86.19755,598
42005,1617205689,1574355538,1708525397,0,-62,53183,355,43.22245,-86.24454,635
42145,1575840530,1574365689,1708441410,0,-57,686,356,40.045116,-82.9947,877
42153,1597339562,1574366514,1708525430,0,-54,2142,339,44.033497,-92.432175,1048
42187,1575756241,1574373275,1708525472,1,-55,6128,329,40.073402,-82.410355,845
42211,1576427209,1574373470,1708525407,1,-63,17084,327,25.61638,-100.316124,2463
42305,1575150146,1574439958,1708525386,0,-52,31156,254,40.412144,-80.089935,911
42351,1575049888,1574446539,1708525410,0,-65,49485,301,39.15481,-86.5363,725
42887,1588176183,1575214080,1708027993,0,-53,29238,696,33.767296,-84.380455,962
43305,1663181456,1575665495,1708525407,0,-68,52021,237,44.899097,-93.30169,904
43507,1576514870,1575995140,1708525423,1,-57,47304,383,33.951538,-84.42128,1011
43627,1581611649,1576016749,1708525479,0,-60,2580,1196,25.673807,-100.354004,1898
43955,1578895581,1576269116,1708525416,1,-37,27150,1774,41.993675,-87.6932,595
44337,1591295157,1576618673,1708525386,0,-91,2684,398,43.951283,-90.80922,819
44373,1591304013,1576618802,1707974441,0,-60,10085,310,43.935387,-90.79612,798
44383,1593443302,1576618899,1708525424,0,-86,28896,268,45.29331,-92.00559,1151
44395,1591475531,1576619837,1708525466,0,-56,6882,249,43.944168,-90.81892,799
44411,1591302191,1576628974,1708525436,0,-83,6533,254,43.93837,-90.80613,783
44439,1620922634,1576693949,1708525477,0,-75,17544,271,42.1024,-85.26918,889
44441,1636390580,1576694904,1708525400,0,-61,41152,312,44.988174,-91.35987,931
44463,1590766379,1576701847,1708525289,1,-57,1043,369,25.680864,-100.454346,2170
44809,1613061690,1577144196,1708525433,0,-77,7784,235,39.013016,-94.583435,915
44933,1579106649,1577469830,1708525448,0,-77,8255,287,40.92968,-80.13923,1405
45079,1641161899,1577724879,1708525406,1,-45,12994,207,42.0225,-87.76374,626
45359,1578503438,1577994631,1708525420,1,-69,27150,550,41.993645,-87.69304,595
45755,1578965322,1578521465,1708525421,0,-72,1302,336,38.845654,-90.869606,545
45769,1581107731,1578522006,1708525380,0,-75,8547,263,25.637255,-100.399216,3210
46221,1579814686,1579116699,1708525426,0,-64,22043,303,32.89359,-97.19037,637
46237,1702478917,1579132136,1708525387,0,-64,32869,293,29.70283,-95.443855,51
46327,1580163518,1579295457,1708525445,0,-74,3984,205,40.48654,-80.0161,1195
46383,1627142836,1579307940,1708525469,0,-78,10223,839,32.05142,-81.08988,26
46451,1607739289,1579551487,1708525441,0,-56,2863,229,35.2515,-80.9994,611
46461,1607738486,1579551525,1708525488,0,-84,26767,224,35.2539,-80.9984,609
46513,1582392467,1579617400,1708525414,0,-57,12699,235,40.432037,-79.889305,831
46599,1705599279,1579721305,1708525475,1,-28,48766,311,25.678625,-100.31967,1774
46771,1706838593,1579818671,1708525393,0,-64,8338,224,40.335354,-80.20725,1216
46841,1582212673,1579879164,1708525434,0,-72,16,430,25.744406,-100.402435,2132
47027,1594916515,1580152529,1708525423,0,-58,53537,2742,38.813965,-89.95594,534
47037,1594916520,1580152577,1708525373,0,-76,11265,308,38.6568,-90.198524,454
47093,1605802756,1580154159,1708525408,0,-50,38233,258,38.702717,-90.14984,425
47233,1583276162,1580239748,1708525418,0,-65,15079,348,25.693592,-100.35304,1866
47569,1626373482,1580357467,1708525454,0,-75,170,267,34.934,-83.846756,1910
47611,1688316404,1580357577,1708525406,0,-84,12574,897,36.467808,-80.96941,3037
47639,1629052231,1580357633,1708525371,0,-69,62042,253,34.95647,-83.88239,1887
47669,1668019440,1580403584,1708525393,0,-83,16544,231,33.071255,-97.02732,578
47695,1582582446,1580404623,1708525424,0,-66,17229,269,30.015827,-91.81418,14
47707,1600477418,1580418024,1708525418,0,-60,23793,377,40.435925,-79.93091,1043
47771,1624290824,1580496904,1708525445,0,-68,11277,576,25.625784,-100.455536,2383
47879,1581612252,1580760174,1708525387,0,-58,11965,333,29.740562,-95.39085,49
47883,1581356542,1580760533,1708525482,0,-70,25340,403,25.721378,-100.40059,2712
47961,1645991264,1580929134,1707954510,1,-66,6208,6378,39.16709,-96.62758,1200
48401,1652562730,1581705122,1708525380,0,-44,5135,209,32.32497,-96.19306,330
48421,1684531040,1581714607,1708525372,0,-43,23898,276,40.21616,-88.35937,726
48423,1582334100,1581714995,1708525369,0,-77,7703,272,43.746655,-87.98601,937
48459,1582990201,1581912684,1708525418,0,-74,10294,301,35.649406,-82.520805,2379
49069,1582999514,1582656600,1708525379,0,-70,7256,244,43.08328,-89.51839,982
49331,1635949407,1582830893,1708525431,0,-62,18141,206,36.090565,-80.22321,840
49357,1636050559,1582839462,1708525436,0,-91,940,233,36.09366,-80.2261,858
49373,1662926649,1582839518,1708525408,0,-48,18155,226,36.092197,-80.22936,840
49395,1583257418,1583168382,1708525436,1,-50,19417,199,32.90162,-96.77221,524
49401,1589220401,1583173364,1708525439,0,-77,12776,298,41.82313,-83.57627,648
49519,1584062461,1583340644,1708525454,1,-57,7607,512,36.16801,-86.735664,480
49563,1614973790,1583357900,1708525410,1,-66,53031,402,25.660519,-100.38366,2011
49989,1593189821,1584038312,1708525476,0,-61,10497,825,39.908146,-80.79606,725
50003,1611616561,1584044681,1708525421,0,-82,21762,349,42.44409,-79.34623,686
50047,1590706774,1584121034,1708525439,0,-75,9594,312,40.330757,-80.20739,1168
50117,1662926652,1584132769,1708525371,0,-72,860,332,39.966427,-80.76007,695
50177,1585323169,1584383122,1708525433,0,-86,2610,253,45.33567,-93.7323,938
50215,1585091812,1584460336,1708525418,0,-64,42895,304,38.81886,-97.61587,1235
50231,1637672458,1584460656,1708525390,0,-60,50438,255,34.620262,-86.488945,622
50499,1687109352,1584633923,1708525424,0,-71,26448,325,34.725086,-86.58761,608
50555,1597168284,1584714613,1708525447,0,-79,7713,1041,25.638243,-100.36743,2239
50627,1678992001,1584980313,1708525385,0,-81,32730,262,40.812565,-96.67555,1230
50727,1691162088,1585002570,1708525475,0,-73,20213,314,25.79885,-100.32719,1648
50855,1689612117,1585081662,1708525454,0,-74,37598,342,25.646063,-100.095665,1272
50871,1634215739,1585081994,1708525377,0,-59,24623,439,25.61827,-100.27293,1834
51533,1637863525,1585953767,1708525437,0,-62,45525,396,45.89481,-93.032524,964
51703,1595716897,1586292472,1708525460,0,-80,9803,2497,36.142494,-86.73415,518
51737,1595719517,1586294025,1708505897,0,-51,25735,1613,35.11685,-87.41972,904
51741,1595720107,1586294032,1708505906,0,-56,25735,1575,35.116882,-87.41976,905
51749,1595716407,1586294965,1708525460,0,-79,9803,671,36.14234,-86.73421,519
51821,1587784509,1586377876,1708525466,0,-61,64020,258,32.86505,-97.248924,633
51823,1586892787,1586377886,1708525477,1,-79,700,385,29.778683,-95.3505,45
51867,1595719193,1586380781,1708505894,0,-62,25734,1718,35.116875,-87.419716,904
51873,1595611863,1586380839,1708525446,0,-54,8974,1435,36.176247,-86.739105,511
51921,1595611648,1586447953,1708525448,0,-54,43425,1726,36.17634,-86.738976,511
51933,1651710077,1586464024,1708525450,0,-55,6999,562,41.981876,-87.7778,623
51959,1586980519,1586466562,1708525439,0,-71,43106,408,29.797358,-95.48999,69
52151,1593528701,1586816561,1708525428,0,-79,20167,396,40.095932,-79.39183,1864
52153,1593526455,1586816562,1708525438,0,-81,20167,405,40.095257,-79.390114,1825
52177,1587413166,1586816769,1708220191,0,-57,4310,292,38.073734,-97.91004,1539
52607,1587741248,1587071842,1708525403,0,-63,16884,277,40.23351,-79.798195,936
52733,1608831300,1587156016,1708525423,1,-55,23971,223,40.454666,-79.91024,939
52839,1649201182,1587161802,1708525440,0,-80,142,247,33.473545,-96.735504,748
52885,1589551318,1587163145,1708525432,0,-68,39007,333,35.66004,-80.41099,739
52971,1654046712,1587420426,1708525474,0,-71,15374,238,41.904114,-80.78234,631
53101,1688587236,1587500869,1708525425,0,-43,10171,314,39.873524,-86.31588,820
53193,1649090890,1587502368,1708525393,0,-69,67533,296,33.452213,-96.700584,791
53365,1599598934,1587599272,1708525426,0,-72,22333,206,33.05041,-96.937004,505
53377,1588360071,1587599311,1708525386,0,-57,5352,392,34.859814,-92.17034,261
53389,1597846824,1587599349,1708525401,0,-62,28089,244,33.06212,-96.99123,520
53867,1588958450,1588103841,1708525413,0,-52,2391,493,37.346687,-79.211266,863
53879,1588788504,1588104193,1708525383,0,-70,44443,323,41.28528,-95.83094,1183
53987,1687274845,1588188636,1708525417,0,-58,59121,609,40.91585,-98.37933,1878
54213,1695683933,1588350976,1708525405,1,-29,21676,463,42.188034,-89.87892,781
54219,1589320018,1588350982,1708525405,1,-63,28608,284,32.99151,-96.85938,607
54571,1701200054,1588711794,1708525384,1,-63,30609,294,36.209385,-86.79189,507
54613,1680053894,1588712157,1708525382,0,-51,38192,245,36.16656,-86.80123,471
54619,1681410252,1588712725,1708525400,0,-78,21332,275,36.12657,-86.80194,629
54671,1652999113,1588801905,1708525453,0,-58,20114,2262,44.799076,-91.50389,777
54769,1594058688,1588806077,1708525405,0,-70,69862,327,38.875744,-94.42782,946
54785,1589741610,1588806146,1708525392,0,-61,9856,410,37.06435,-91.013954,581
54907,1599164459,1588883263,1708525446,0,-69,44479,385,45.003338,-93.25568,853
54909,1610836348,1588883268,1708525460,1,-31,12813,551,44.091595,-92.459206,1009
55353,1648477635,1589320734,1708525419,0,-65,62149,356,32.058014,-81.1294,27
55369,1610836799,1589320912,1708525454,0,-82,12813,428,44.091595,-92.459206,1009
55505,1595290214,1589485060,1708525442,0,-59,61514,429,32.751,-79.993744,14
55531,1593699720,1589485452,1708525395,0,-73,56994,364,41.90056,-80.787025,627
55771,1598291847,1589825268,1708525444,0,-63,19952,252,41.41341,-95.858864,1307
56059,1593810376,1590002937,1708525471,0,-66,39687,338,29.723648,-95.42064,51
56111,1654907207,1590009907,1708525454,0,-61,14794,290,40.608395,-82.55692,1277
56377,1591645597,1590183849,1708525484,0,-60,70488,291,29.193352,-94.97924,2
56439,1628725735,1590186065,1708525413,0,-71,159,435,25.690498,-100.510574,2591
56441,1623683703,1590186069,1708220109,0,-73,734,281,25.680862,-100.438034,2127
56483,1594321228,1590513900,1708525451,0,-78,57078,388,42.82262,-83.250046,1054
56623,1701186943,1590612174,1708525388,0,-68,225,224,33.55752,-82.76254,561
56657,1622742664,1590622177,1708525383,0,-53,19832,249,25.68367,-100.487625,2456
56687,1633388945,1590700523,1708525467,0,-66,12608,249,40.442894,-79.92722,1047
57151,1607713768,1591385076,1708525421,0,-72,38697,347,40.214046,-79.79551,985
57579,1594239822,1591900019,1708525456,1,-52,2854,471,41.991753,-87.657234,587
57645,1592853511,1592255256,1708525381,1,-61,10429,315,41.701206,-87.77952,595
57705,1592864538,1592334242,1708525448,0,-71,52835,341,41.14918,-81.6083,979
57735,1623186731,1592338869,1708525400,1,-67,9843,221,38.794193,-89.99882,565
57763,1631720181,1592422539,1708525451,0,-89,36948,252,38.75967,-89.67382,539
57915,1624997473,1592513111,1708525438,1,-77,17105,946,38.809105,-89.965294,543
57935,1594229786,1592514206,1708525404,0,-57,42983,236,34.815826,-86.77906,822
57965,1686273158,1592514747,1708525488,0,-65,2456,403,35.69042,-82.571175,2089
58003,1593846655,1592599345,1708525471,0,-74,62446,466,33.96446,-84.2491,945
58021,1609419460,1592599986,1708525373,0,-60,61661,243,40.583157,-80.19604,1163
58065,1615490722,1592600300,1708525406,0,-81,21276,290,40.57062,-80.21061,1147
58067,1595962131,1592600303,1708525487,0,-51,56940,311,43.91033,-83.38417,594
58497,1593171417,1593131661,1708525436,1,-60,11386,245,40.303192,-79.9806,1110
58835,1662925908,1593631986,1708525447,0,-51,53624,334,40.073666,-80.96426,1210
59049,1613061717,1593813525,1708525453,0,-63,50467,273,39.111816,-94.61979,868
59081,1594224306,1594042094,1708525388,0,-61,19794,244,35.13453,-90.061676,272
59579,1613157465,1594767329,1708525460,1,-55,48232,2279,39.777393,-86.13678,719
59741,1606237458,1594934126,1708525375,0,-91,1432,304,40.261387,-79.806076,1016
59743,1636683103,1594934132,1708525475,0,-81,3536,752,40.27403,-79.884964,745
59791,1607527168,1594934381,1708525443,0,-83,10475,320,40.226353,-79.78371,914
59801,1611346985,1594934452,1708525426,0,-53,22756,241,33.22398,-97.15407,676
59827,1607096442,1594934895,1708525437,0,-79,52973,304,40.253544,-79.81786,1121
59903,1631395013,1595282693,1708525408,0,-69,10717,253,33.112953,-97.12128,578
59907,1630462783,1595282719,1708525423,0,-87,18438,393,33.21406,-97.15097,714
59953,1697466412,1595285022,1708525422,0,-52,1478,331,32.91892,-96.888405,494
60027,1605642514,1595436056,1708525371,0,-66,11169,271,25.641954,-100.32199,1958
60141,1606150923,1595535461,1708525420,0,-73,2602,464,43.124165,-94.69352,1248
60151,1621004378,1595535529,1708525412,0,-63,11822,356,41.658234,-91.50353,734
60213,1687037838,1595885043,1708525459,0,-58,27016,274,42.33967,-83.81648,933
60227,1600116899,1595885094,1708525447,0,-74,8301,606,25.653492,-100.44073,2451
60273,1645045932,1595885843,1708525486,0,-75,1416,3338,41.823177,-90.21135,603
60277,1645045650,1595885875,1708525461,0,-72,23026,667,41.823826,-90.21131,615
60281,1687958837,1595885890,1708525447,1,-63,16564,213,43.0952,-87.89488,659
60287,1678281484,1595885899,1708525415,0,-65,61007,215,32.293186,-81.41349,66
60327,1602613225,1596053020,1708525402,0,-73,2848,414,33.77116,-84.39183,950
60363,1602612591,1596053178,1708525472,1,-47,1176,481,33.77092,-84.391396,964
60385,1598057470,1596060062,1708525440,1,-59,10679,256,33.557213,-82.21178,357
60545,1613157442,1596227608,1708525405,0,-73,1180,2040,39.777393,-86.13678,719
60705,1680894024,1596491033,1708525398,0,-57,47583,999,37.13183,-86.14793,767
60707,1627753538,1596491089,1708525454,0,-71,19203,308,34.91152,-95.73746,738
60715,1647469916,1596491126,1708525391,0,-60,54848,353,41.8815,-80.779755,643
60785,1652893698,1596578490,1708525414,0,-69,16382,2367,44.79908,-91.50087,780
60795,1600720881,1596578537,1708525400,0,-58,57251,298,45.22738,-91.71203,1049
60799,1686777273,1596578549,1708525407,0,-73,32014,260,45.2374,-91.7114,1026
60857,1619463713,1596579123,1708525407,0,-80,69191,263,44.934032,-91.41126,902
60955,1619712703,1596750232,1708480166,0,-73,48263,337,40.425,-79.66534,985
61005,1600964564,1596750417,1708525478,0,-39,854,247,40.38994,-79.74393,866
61019,1696715087,1596751629,1708525419,0,-56,48724,266,38.978035,-95.82484,1145
61047,1597354565,1596752169,1708525460,0,-45,8824,283,35.74502,-97.42835,1190
